model,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__strategy,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_pr_auc,split1_test_pr_auc,split2_test_pr_auc,mean_test_pr_auc,std_test_pr_auc,rank_test_pr_auc,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_mcc,split1_test_mcc,split2_test_mcc,mean_test_mcc,std_test_mcc,rank_test_mcc,split0_test_cohen_kappa,split1_test_cohen_kappa,split2_test_cohen_kappa,mean_test_cohen_kappa,std_test_cohen_kappa,rank_test_cohen_kappa,split0_test_neg_log_loss,split1_test_neg_log_loss,split2_test_neg_log_loss,mean_test_neg_log_loss,std_test_neg_log_loss,rank_test_neg_log_loss,split0_test_neg_brier_score,split1_test_neg_brier_score,split2_test_neg_brier_score,mean_test_neg_brier_score,std_test_neg_brier_score,rank_test_neg_brier_score,params_json,param_model__C,param_model__class_weight,param_model__l1_ratio,param_model__n_neighbors,param_model__p,param_model__weights,param_model__max_depth,param_model__min_samples_leaf,param_model__max_features,param_model__learning_rate,param_model__n_estimators,param_model__subsample,param_model__l2_regularization,param_model__max_iter,param_model__max_leaf_nodes,param_model__colsample_bytree,param_model__scale_pos_weight
gradient_boosting,0.19155160586039224,0.011549644110664198,0.013146162033081055,0.002672002368392452,,"{'model__learning_rate': 0.03, 'model__max_depth': 2, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.78125,0.7333333333333333,0.71875,0.7444444444444445,0.02669775387047374,2,0.6037037037037037,0.5602254887969174,0.5544973544973545,0.5728088489993253,0.021970767184935423,1,0.7272727272727273,0.6363636363636364,0.6818181818181818,0.6818181818181818,0.03711348095126028,17,0.5520833333333334,0.5047619047619047,0.5208333333333334,0.5258928571428573,0.019647366004879787,16,0.5,0.3333333333333333,0.3333333333333333,0.38888888888888884,0.07856742013183862,12,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.15873015873015872,0.011223917161691228,8,0.25,0.2,0.2222222222222222,0.2240740740740741,0.02045437225405048,14,0.1613743060919757,0.012926112238824687,0.05407380704358752,0.07612474179146264,0.06257741529235054,16,0.1315789473684209,0.011235955056179914,0.04938271604938271,0.06406587282466118,0.05021490661368447,16,-0.5747966334304123,-0.7167902673759866,-0.6018585326165092,-0.631148477807636,0.06155741865522436,12,-0.1880644907530734,-0.2402655362192232,-0.20191678125033832,-0.21008226940754496,0.022079306821454196,16,"{""model__learning_rate"": 0.03, ""model__max_depth"": 2, ""model__n_estimators"": 200, ""model__subsample"": 1.0}",,,,,,,2,,,0.03,200.0,1.0,,,,,
gradient_boosting,0.03492275873819987,0.0019405540879316094,0.014920632044474283,0.004946912629032765,,"{'model__learning_rate': 0.1, 'model__max_depth': 1, 'model__n_estimators': 50, 'model__subsample': 0.8}",0.6354166666666666,0.5476190476190476,0.7395833333333334,0.6408730158730158,0.07846400685429045,23,0.5502645502645502,0.48286951144094,0.507128933444723,0.5134209983834044,0.027871315904867994,12,0.7272727272727273,0.6363636363636364,0.6818181818181818,0.6818181818181818,0.03711348095126028,17,0.5520833333333334,0.5047619047619047,0.46875,0.5085317460317461,0.034124965333422796,20,0.5,0.3333333333333333,0.0,0.27777777777777773,0.20786985482077452,20,0.16666666666666666,0.14285714285714285,0.0,0.10317460317460318,0.07360014678964844,19,0.25,0.2,0.0,0.15,0.10801234497346433,20,0.1613743060919757,0.012926112238824687,-0.1336306209562122,0.013556599124862734,0.12043608230360692,20,0.1315789473684209,0.011235955056179914,-0.08450704225352101,0.019435953390359934,0.08840708383093109,20,-0.589836205285173,-0.7453954858508015,-0.5601570081660466,-0.6317962331006738,0.08123548631170803,14,-0.18892966602985461,-0.24393711796149,-0.191097583228287,-0.20798812240654385,0.02543518137412519,10,"{""model__learning_rate"": 0.1, ""model__max_depth"": 1, ""model__n_estimators"": 50, ""model__subsample"": 0.8}",,,,,,,1,,,0.1,50.0,0.8,,,,,
gradient_boosting,0.03317586580912272,0.001664316309243032,0.013586600621541342,0.0010211751977057945,,"{'model__learning_rate': 0.1, 'model__max_depth': 1, 'model__n_estimators': 50, 'model__subsample': 1.0}",0.7291666666666666,0.5809523809523809,0.7708333333333334,0.6936507936507937,0.08148507816909015,18,0.4918803418803419,0.4221552257266543,0.5133208839091192,0.47578548383870517,0.03891938376949492,20,0.7727272727272727,0.6818181818181818,0.6818181818181818,0.712121212121212,0.04285495643554835,8,0.6354166666666666,0.5380952380952381,0.46875,0.5474206349206349,0.06836015756714717,9,0.6666666666666666,0.5,0.0,0.38888888888888884,0.2832788618662658,12,0.3333333333333333,0.14285714285714285,0.0,0.15873015873015872,0.13654484550861312,8,0.4444444444444444,0.2222222222222222,0.0,0.2222222222222222,0.18144368465060579,17,0.35147974578331886,0.12344267996967354,-0.1336306209562122,0.11376393493226006,0.19816369589923213,9,0.32098765432098764,0.09411764705882342,-0.08450704225352101,0.11019941970876335,0.16593262648072254,9,-0.5837755441286844,-0.7465408034312254,-0.5504865534009851,-0.6269343003202983,0.08565950391223529,10,-0.19034728001506157,-0.24555552805847364,-0.18837292461239274,-0.20809191089530932,0.0265030372853769,11,"{""model__learning_rate"": 0.1, ""model__max_depth"": 1, ""model__n_estimators"": 50, ""model__subsample"": 1.0}",,,,,,,1,,,0.1,50.0,1.0,,,,,
gradient_boosting,0.05940143267313639,0.002437010177472209,0.015903552373250324,0.003142254571193297,,"{'model__learning_rate': 0.1, 'model__max_depth': 1, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.6979166666666666,0.5380952380952381,0.8020833333333334,0.6793650793650793,0.10856810351239056,20,0.5595238095238095,0.4808286951144094,0.6041666666666666,0.5481730571016286,0.0509881913915277,4,0.7272727272727273,0.6363636363636364,0.7272727272727273,0.6969696969696969,0.04285495643554835,10,0.5520833333333334,0.5047619047619047,0.5520833333333334,0.5363095238095239,0.022307535358861347,13,0.5,0.3333333333333333,0.5,0.4444444444444444,0.07856742013183862,6,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.15873015873015872,0.011223917161691228,8,0.25,0.2,0.25,0.2333333333333333,0.02357022603955158,11,0.1613743060919757,0.012926112238824687,0.1613743060919757,0.11189157480759204,0.06997914968563883,11,0.1315789473684209,0.011235955056179914,0.1315789473684209,0.09146461659767391,0.05673023062151077,11,-0.6026577400444745,-0.7852237371481064,-0.5469036399315749,-0.6449283723747187,0.10178153713558359,17,-0.19043716170009076,-0.24529795457707115,-0.18764471125923532,-0.20779327584546572,0.026544304347472358,9,"{""model__learning_rate"": 0.1, ""model__max_depth"": 1, ""model__n_estimators"": 100, ""model__subsample"": 0.8}",,,,,,,1,,,0.1,100.0,0.8,,,,,
gradient_boosting,0.062027374903361,0.0036739058442199998,0.009998718897501627,0.0007738936417211101,,"{'model__learning_rate': 0.1, 'model__max_depth': 1, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.7395833333333333,0.5809523809523809,0.78125,0.700595238095238,0.08629344404127649,10,0.5752136752136752,0.4221552257266543,0.6003306878306879,0.5325665295903391,0.07874307629398282,9,0.7272727272727273,0.6818181818181818,0.7272727272727273,0.7121212121212123,0.0214274782177742,2,0.5520833333333334,0.5380952380952381,0.5520833333333334,0.547420634920635,0.0065940513324936265,6,0.5,0.5,0.5,0.5,0.0,2,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.15873015873015872,0.011223917161691228,8,0.25,0.2222222222222222,0.25,0.24074074074074073,0.013094570021973107,8,0.1613743060919757,0.12344267996967354,0.1613743060919757,0.14873043071787498,0.01788114003500843,3,0.1315789473684209,0.09411764705882342,0.1315789473684209,0.11909184726522175,0.01765942632065473,4,-0.5989187026191993,-0.7701419865065645,-0.5467017190627523,-0.6385874693961721,0.09543443324099526,15,-0.19354590259255097,-0.24563711717169412,-0.18653195306575698,-0.2085716576100007,0.026365192854478314,14,"{""model__learning_rate"": 0.1, ""model__max_depth"": 1, ""model__n_estimators"": 100, ""model__subsample"": 1.0}",,,,,,,1,,,0.1,100.0,1.0,,,,,
gradient_boosting,0.11788233121236165,0.005867371313117917,0.01165302594502767,0.0033745279622017796,,"{'model__learning_rate': 0.1, 'model__max_depth': 1, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.7291666666666666,0.5238095238095237,0.7916666666666667,0.681547619047619,0.11441894515917318,19,0.5486111111111112,0.48805658627087195,0.5874999999999999,0.541389232460661,0.04091751688423105,6,0.7272727272727273,0.6818181818181818,0.6818181818181818,0.6969696969696969,0.0214274782177742,10,0.5520833333333334,0.5761904761904761,0.5208333333333334,0.549702380952381,0.022662083120001723,4,0.5,0.5,0.3333333333333333,0.4444444444444444,0.07856742013183862,6,0.16666666666666666,0.2857142857142857,0.16666666666666666,0.2063492063492063,0.05611958580845615,4,0.25,0.36363636363636365,0.2222222222222222,0.2786195286195286,0.061176236736049244,4,0.1613743060919757,0.18401748249129446,0.05407380704358752,0.13315519854228589,0.05667790998493427,7,0.1315789473684209,0.17204301075268824,0.04938271604938271,0.11766822472349729,0.051032787679774615,7,-0.6193210543501956,-0.8518773657222938,-0.5833481006842162,-0.6848488402522351,0.1190165523205076,22,-0.19577705097426953,-0.25209798995623467,-0.19835785554797972,-0.21541096549282798,0.025963030909941568,19,"{""model__learning_rate"": 0.1, ""model__max_depth"": 1, ""model__n_estimators"": 200, ""model__subsample"": 0.8}",,,,,,,1,,,0.1,200.0,0.8,,,,,
gradient_boosting,0.12104511260986328,0.004220524103602343,0.01411135991414388,0.0015488511400626374,,"{'model__learning_rate': 0.1, 'model__max_depth': 1, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.7291666666666667,0.5904761904761904,0.78125,0.700297619047619,0.0805138829969914,11,0.5408730158730158,0.43435374149659856,0.5878306878306878,0.5210191484001007,0.06421020326102535,11,0.7272727272727273,0.6363636363636364,0.7272727272727273,0.6969696969696969,0.04285495643554835,10,0.5520833333333334,0.5047619047619047,0.5520833333333334,0.5363095238095239,0.022307535358861347,13,0.5,0.3333333333333333,0.5,0.4444444444444444,0.07856742013183862,6,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.15873015873015872,0.011223917161691228,8,0.25,0.2,0.25,0.2333333333333333,0.02357022603955158,11,0.1613743060919757,0.012926112238824687,0.1613743060919757,0.11189157480759204,0.06997914968563883,11,0.1315789473684209,0.011235955056179914,0.1315789473684209,0.09146461659767391,0.05673023062151077,11,-0.632674839084054,-0.8170694921900128,-0.5848136483319814,-0.6781859932020161,0.10013039203429777,20,-0.2040581377067901,-0.24944097521346478,-0.19758141328887133,-0.21702684206970876,0.023072263440363113,20,"{""model__learning_rate"": 0.1, ""model__max_depth"": 1, ""model__n_estimators"": 200, ""model__subsample"": 1.0}",,,,,,,1,,,0.1,200.0,1.0,,,,,
gradient_boosting,0.0457452138264974,0.0017142611552128219,0.017418464024861652,0.0005950554662982855,,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__n_estimators': 50, 'model__subsample': 0.8}",0.71875,0.638095238095238,0.7395833333333334,0.6988095238095239,0.04376585664488843,13,0.5687830687830687,0.5139255702280912,0.5827380952380952,0.5551489114164183,0.02970082585705934,3,0.7272727272727273,0.6363636363636364,0.7272727272727273,0.6969696969696969,0.04285495643554835,10,0.5520833333333334,0.5047619047619047,0.6041666666666666,0.553670634920635,0.04059734241780191,3,0.5,0.3333333333333333,0.5,0.4444444444444444,0.07856742013183862,6,0.16666666666666666,0.14285714285714285,0.3333333333333333,0.21428571428571427,0.08473871628596279,2,0.25,0.2,0.4,0.2833333333333334,0.08498365855987976,3,0.1613743060919757,0.012926112238824687,0.24056261216234406,0.13828767683104815,0.09435513892498999,6,0.1315789473684209,0.011235955056179914,0.2325581395348837,0.12512434731982816,0.09046960348443675,3,-0.5991283732259766,-0.7380118536384934,-0.5877636955427143,-0.6416346408023949,0.06830673144111105,16,-0.19814476388638813,-0.2415644452044754,-0.1959797612663883,-0.21189632345241727,0.020997141000738802,17,"{""model__learning_rate"": 0.1, ""model__max_depth"": 2, ""model__n_estimators"": 50, ""model__subsample"": 0.8}",,,,,,,2,,,0.1,50.0,0.8,,,,,
gradient_boosting,0.04856355985005697,0.0020705859201908144,0.012986342112223307,0.0016316183817260328,,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__n_estimators': 50, 'model__subsample': 1.0}",0.7708333333333333,0.7142857142857142,0.7395833333333334,0.7415674603174603,0.023128061958084856,3,0.5944444444444444,0.46498739355882207,0.568703007518797,0.5427116151740212,0.05595501981065213,5,0.7272727272727273,0.6363636363636364,0.6818181818181818,0.6818181818181818,0.03711348095126028,17,0.5520833333333334,0.5047619047619047,0.5208333333333334,0.5258928571428573,0.019647366004879787,16,0.5,0.3333333333333333,0.3333333333333333,0.38888888888888884,0.07856742013183862,12,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.15873015873015872,0.011223917161691228,8,0.25,0.2,0.2222222222222222,0.2240740740740741,0.02045437225405048,14,0.1613743060919757,0.012926112238824687,0.05407380704358752,0.07612474179146264,0.06257741529235054,16,0.1315789473684209,0.011235955056179914,0.04938271604938271,0.06406587282466118,0.05021490661368447,16,-0.5789254361441859,-0.7135766018020382,-0.5739328406937673,-0.6221449595466638,0.06468405474029881,9,-0.19010783771563558,-0.23868108534958468,-0.19623658253374685,-0.20834183519965568,0.021598502309286102,13,"{""model__learning_rate"": 0.1, ""model__max_depth"": 2, ""model__n_estimators"": 50, ""model__subsample"": 1.0}",,,,,,,2,,,0.1,50.0,1.0,,,,,
gradient_boosting,0.08777912457784016,0.000651233597539913,0.012024879455566406,0.003560576559653101,,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.8020833333333334,0.6571428571428571,0.75,0.7364087301587302,0.059947073164607234,4,0.5861471861471861,0.4457282913165265,0.5853696741854637,0.5390817172163921,0.06601160365998252,8,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.0,17,0.5208333333333334,0.5761904761904761,0.5208333333333334,0.5392857142857143,0.02609560740093207,11,0.3333333333333333,0.5,0.3333333333333333,0.38888888888888884,0.07856742013183862,12,0.16666666666666666,0.2857142857142857,0.16666666666666666,0.2063492063492063,0.05611958580845615,4,0.2222222222222222,0.36363636363636365,0.2222222222222222,0.26936026936026936,0.06666326556640853,6,0.05407380704358752,0.18401748249129446,0.05407380704358752,0.0973883655261565,0.061256036054251645,14,0.04938271604938271,0.17204301075268824,0.04938271604938271,0.09026948095048455,0.057822617444698465,14,-0.6373829360532306,-0.7769610345089262,-0.6233466262884951,-0.6792301989502173,0.06934330855583903,21,-0.21040229048939854,-0.24180679173724007,-0.20951783387282602,-0.22057563869982152,0.01501703389155937,22,"{""model__learning_rate"": 0.1, ""model__max_depth"": 2, ""model__n_estimators"": 100, ""model__subsample"": 0.8}",,,,,,,2,,,0.1,100.0,0.8,,,,,
gradient_boosting,0.09523471196492513,0.0008851192552680068,0.010978937149047852,0.0014978042002218713,,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.8020833333333333,0.7142857142857143,0.6770833333333335,0.7311507936507936,0.05240593590102051,6,0.5909090909090909,0.46598639455782315,0.4388407888407888,0.49857875810256763,0.06622128934896333,16,0.7272727272727273,0.6818181818181818,0.6818181818181818,0.6969696969696969,0.0214274782177742,10,0.5520833333333334,0.5761904761904761,0.5208333333333334,0.549702380952381,0.022662083120001723,4,0.5,0.5,0.3333333333333333,0.4444444444444444,0.07856742013183862,6,0.16666666666666666,0.2857142857142857,0.16666666666666666,0.2063492063492063,0.05611958580845615,4,0.25,0.36363636363636365,0.2222222222222222,0.2786195286195286,0.061176236736049244,4,0.1613743060919757,0.18401748249129446,0.05407380704358752,0.13315519854228589,0.05667790998493427,7,0.1315789473684209,0.17204301075268824,0.04938271604938271,0.11766822472349729,0.051032787679774615,7,-0.6006674422232235,-0.7613593948588295,-0.6683358110610546,-0.6767875493810359,0.06587386847065149,19,-0.19384540856383267,-0.25102031445221046,-0.2165389738905435,-0.2204682323021955,0.023506336303010838,21,"{""model__learning_rate"": 0.1, ""model__max_depth"": 2, ""model__n_estimators"": 100, ""model__subsample"": 1.0}",,,,,,,2,,,0.1,100.0,1.0,,,,,
gradient_boosting,0.16527915000915527,0.004734694660216412,0.009144862492879232,7.65323226284234e-05,,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.84375,0.6857142857142857,0.71875,0.749404761904762,0.06806177374526376,1,0.6327380952380952,0.4681096681096681,0.5781926406926406,0.5596801346801347,0.06847220562068604,2,0.6818181818181818,0.7272727272727273,0.7272727272727273,0.7121212121212123,0.0214274782177742,2,0.5208333333333334,0.6476190476190476,0.6041666666666666,0.5908730158730159,0.052606686522420586,1,0.3333333333333333,0.6,0.5,0.4777777777777778,0.10999438818457406,5,0.16666666666666666,0.42857142857142855,0.3333333333333333,0.30952380952380953,0.10823953727766551,1,0.2222222222222222,0.5,0.4,0.37407407407407406,0.11487453643904313,1,0.05407380704358752,0.32813879689547715,0.24056261216234406,0.20759173870046957,0.11428972989222987,2,0.04938271604938271,0.31958762886597936,0.2325581395348837,0.2005094948167486,0.1126144172201709,1,-0.6673622227107474,-0.8892652226031944,-0.7020665769272033,-0.752898007413715,0.09746148327859452,23,-0.21933990309932908,-0.24984530029521868,-0.2175468813419323,-0.22891069491216,0.014821088773859042,23,"{""model__learning_rate"": 0.1, ""model__max_depth"": 2, ""model__n_estimators"": 200, ""model__subsample"": 0.8}",,,,,,,2,,,0.1,200.0,0.8,,,,,
gradient_boosting,0.1547102928161621,0.004141932129770676,0.009070952733357748,0.00020448498071278093,,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.8020833333333334,0.6761904761904762,0.6979166666666667,0.7253968253968255,0.05494616888539787,7,0.6041666666666666,0.44685374149659857,0.4687830687830688,0.5066011589821113,0.0695676891768875,14,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.0,17,0.5208333333333334,0.5761904761904761,0.5208333333333334,0.5392857142857143,0.02609560740093207,11,0.3333333333333333,0.5,0.3333333333333333,0.38888888888888884,0.07856742013183862,12,0.16666666666666666,0.2857142857142857,0.16666666666666666,0.2063492063492063,0.05611958580845615,4,0.2222222222222222,0.36363636363636365,0.2222222222222222,0.26936026936026936,0.06666326556640853,6,0.05407380704358752,0.18401748249129446,0.05407380704358752,0.0973883655261565,0.061256036054251645,14,0.04938271604938271,0.17204301075268824,0.04938271604938271,0.09026948095048455,0.057822617444698465,14,-0.6438868439723076,-0.8819938992996715,-0.7466402626537326,-0.7575070019752372,0.09751002330283196,24,-0.20291942531682397,-0.26227664675846346,-0.22891344883830197,-0.2313698403045298,0.024294654125197643,24,"{""model__learning_rate"": 0.1, ""model__max_depth"": 2, ""model__n_estimators"": 200, ""model__subsample"": 1.0}",,,,,,,2,,,0.1,200.0,1.0,,,,,
hist_gradient_boosting,0.0344076951344808,0.005751845545375555,0.016365687052408855,0.005288069970033957,,"{'model__l2_regularization': 0.0, 'model__learning_rate': 0.03, 'model__max_iter': 100, 'model__max_leaf_nodes': 7}",0.75,0.6285714285714286,0.71875,0.6991071428571428,0.05148207369137947,2,0.5694444444444444,0.44249699879951976,0.5432178932178932,0.5183864454872857,0.05471967401365613,2,0.7272727272727273,0.6363636363636364,0.6818181818181818,0.6818181818181818,0.03711348095126028,1,0.5520833333333334,0.5047619047619047,0.5208333333333334,0.5258928571428573,0.019647366004879787,7,0.5,0.3333333333333333,0.3333333333333333,0.38888888888888884,0.07856742013183862,2,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.15873015873015872,0.011223917161691228,14,0.25,0.2,0.2222222222222222,0.2240740740740741,0.02045437225405048,11,0.1613743060919757,0.012926112238824687,0.05407380704358752,0.07612474179146264,0.06257741529235054,6,0.1315789473684209,0.011235955056179914,0.04938271604938271,0.06406587282466118,0.05021490661368447,7,-0.6217095444311996,-0.8078159811738392,-0.6683235615904318,-0.6992830290651569,0.07906861121414088,2,-0.1918851296354214,-0.25342460919795834,-0.21716626541074657,-0.2208253347480421,0.025256266252401967,1,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.03, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",,,,,,,,,,0.03,,,0.0,100.0,7.0,,
hist_gradient_boosting,0.0568538506825765,0.0038120111919547977,0.0154420534769694,0.004483718841997588,,"{'model__l2_regularization': 0.0, 'model__learning_rate': 0.03, 'model__max_iter': 100, 'model__max_leaf_nodes': 15}",0.6979166666666666,0.6095238095238095,0.71875,0.6753968253968253,0.047349393587101676,11,0.5169312169312169,0.4157727193441479,0.4471861471861472,0.45996336115383735,0.042274525868426276,13,0.6818181818181818,0.5909090909090909,0.6818181818181818,0.6515151515151515,0.0428549564355483,8,0.5208333333333334,0.43333333333333335,0.5729166666666666,0.5090277777777777,0.05759285310170924,13,0.3333333333333333,0.0,0.4,0.24444444444444446,0.17497795275581804,15,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.13608276348795434,11,0.2222222222222222,0.0,0.36363636363636365,0.19528619528619529,0.14967077960197217,15,0.05407380704358752,-0.2160246899469287,0.15498260496951669,-0.002322759311274828,0.15662488678956987,15,0.04938271604938271,-0.16470588235294126,0.15384615384615397,0.012840995847531808,0.13259040419811732,14,-0.7444730429736833,-0.9235832016343681,-0.7896309256056875,-0.819229056737913,0.07605765032199471,5,-0.21830400818248297,-0.28268983585398,-0.2441368017575461,-0.24837688193133634,0.026455842595364515,6,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.03, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15}",,,,,,,,,,0.03,,,0.0,100.0,15.0,,
hist_gradient_boosting,0.06462637583414714,0.005375623000987336,0.022440036137898762,0.008911453490718986,,"{'model__l2_regularization': 0.0, 'model__learning_rate': 0.03, 'model__max_iter': 200, 'model__max_leaf_nodes': 7}",0.7499999999999999,0.6285714285714286,0.6875,0.6886904761904762,0.0495801533879971,4,0.5641025641025641,0.43344671201814067,0.5157407407407407,0.5044300056204819,0.053936304827683405,3,0.6818181818181818,0.6363636363636364,0.6818181818181818,0.6666666666666666,0.02142747821777415,3,0.5208333333333334,0.5047619047619047,0.5208333333333334,0.5154761904761905,0.007576144084141606,12,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,8,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.15873015873015872,0.011223917161691228,14,0.2222222222222222,0.2,0.2222222222222222,0.2148148148148148,0.010475656017578472,12,0.05407380704358752,0.012926112238824687,0.05407380704358752,0.04035790877533324,0.019397209351094846,12,0.04938271604938271,0.011235955056179914,0.04938271604938271,0.03666712905164845,0.017982555585730788,12,-0.7543368715017738,-0.9765553977087567,-0.8806461066638392,-0.8705127919581233,0.09100286221723906,6,-0.21741224030671324,-0.2701282617203142,-0.2394974019253432,-0.24234596798412356,0.02161527970153266,5,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.03, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 7}",,,,,,,,,,0.03,,,0.0,200.0,7.0,,
hist_gradient_boosting,0.12632060050964355,0.003901805737369621,0.02087092399597168,0.0005973855552769212,,"{'model__l2_regularization': 0.0, 'model__learning_rate': 0.03, 'model__max_iter': 200, 'model__max_leaf_nodes': 15}",0.6875,0.6095238095238096,0.6770833333333333,0.6580357142857143,0.03456569025138652,15,0.5127645502645503,0.4172002134187008,0.4147727272727273,0.44824583031865944,0.04563238681637886,16,0.6363636363636364,0.6818181818181818,0.6818181818181818,0.6666666666666666,0.02142747821777415,3,0.4895833333333333,0.5761904761904761,0.5729166666666666,0.5462301587301587,0.04007764612061078,2,0.25,0.5,0.4,0.3833333333333333,0.10274023338281628,3,0.16666666666666666,0.2857142857142857,0.3333333333333333,0.26190476190476186,0.07009334020895115,1,0.2,0.36363636363636365,0.36363636363636365,0.30909090909090914,0.07713892158398701,3,-0.024056261216234408,0.18401748249129446,0.15498260496951669,0.10498127541485891,0.09201003721711279,2,-0.023255813953488413,0.17204301075268824,0.15384615384615397,0.10087778354845127,0.08808951478240527,2,-0.9570030822652664,-1.1993217329490014,-1.026126486957658,-1.0608171007239753,0.10192206542226054,10,-0.24901517600468875,-0.3018880810501311,-0.2539493794441741,-0.2682842121663313,0.023846755109312213,10,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.03, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 15}",,,,,,,,,,0.03,,,0.0,200.0,15.0,,
hist_gradient_boosting,0.032867113749186196,0.004939232033674261,0.017066081364949543,0.004877825706524809,,"{'model__l2_regularization': 0.0, 'model__learning_rate': 0.1, 'model__max_iter': 100, 'model__max_leaf_nodes': 7}",0.7395833333333334,0.5809523809523809,0.6458333333333334,0.6554563492063492,0.06511731254278051,16,0.5408730158730158,0.3944110977724423,0.5117216117216117,0.48233524178902326,0.06330056564668796,7,0.6818181818181818,0.6363636363636364,0.6818181818181818,0.6666666666666666,0.02142747821777415,3,0.5208333333333334,0.5047619047619047,0.5729166666666666,0.5328373015873016,0.02908996772033734,6,0.3333333333333333,0.3333333333333333,0.4,0.35555555555555557,0.03142696805273547,6,0.16666666666666666,0.14285714285714285,0.3333333333333333,0.21428571428571427,0.08473871628596279,6,0.2222222222222222,0.2,0.36363636363636365,0.26195286195286194,0.07247117898901823,6,0.05407380704358752,0.012926112238824687,0.15498260496951669,0.07399417475064296,0.059680413140462935,7,0.04938271604938271,0.011235955056179914,0.15384615384615397,0.07148827498390553,0.060282164314080636,6,-0.8740189205091992,-1.1950995277438905,-1.0330666747198711,-1.0340617076576537,0.13108249731488433,9,-0.23665298490248007,-0.2965379093657344,-0.24724944090893983,-0.26014677839238476,0.026093511710944848,8,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.1, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",,,,,,,,,,0.1,,,0.0,100.0,7.0,,
