candidate_id,family,mode,model_kind,feature_set,parameters,mean_cv_rmsle,std_cv_rmsle,mean_cv_mae,mean_cv_rmse,mean_cv_smape,mean_cv_bias,elapsed_seconds
75,additive_residual_extra_trees,additive_residual,extra_trees,recent_only,"{""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 10}",0.5279974053837809,0.11721558557893627,41.12472426264504,59.604333728976535,0.41957181278000427,-25.63309365060252,0.4354837918654084
76,log_residual_extra_trees,log_residual,extra_trees,recent_only,"{""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 10}",0.563010958308668,0.124929748328354,42.0764959014258,62.495729786494714,0.41805174490786423,-33.612212333888856,0.41536579094827175
77,blend_direct_extra_trees,blend_direct,extra_trees,recent_only,"{""blend_weight"": 0.2, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 10}",0.5464620406308249,0.1618276619617192,37.69351147234525,56.1845023379484,0.36785188630075044,-16.887354026297384,0.41493454203009605
78,blend_direct_extra_trees,blend_direct,extra_trees,recent_only,"{""blend_weight"": 0.4, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 10}",0.5178495103823267,0.1513922279693371,36.57426597580656,54.91445213565206,0.36958252186987656,-18.971677749564474,0.420449250144884
79,blend_direct_extra_trees,blend_direct,extra_trees,recent_only,"{""blend_weight"": 0.6, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 10}",0.5064363541866272,0.136944069239269,36.85229997323234,54.836812621196806,0.3806088528513156,-21.056001472831557,0.409157499903813
80,blend_direct_extra_trees,blend_direct,extra_trees,recent_only,"{""blend_weight"": 0.8, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 10}",0.5094039506305458,0.12000079414127343,38.13831386549186,55.906816828176126,0.397847169005042,-23.140325196098644,0.4254361249040812
81,direct_extra_trees,direct,extra_trees,recent_only,"{""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",0.5408402485991404,0.08207976935727239,41.72169063948092,60.595834422925655,0.4334888436925988,-28.039398032930062,0.4073575830552727
82,additive_residual_extra_trees,additive_residual,extra_trees,recent_only,"{""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",0.532288609377515,0.12536299350278818,41.44438165255462,59.992354466138174,0.4233480403686509,-25.73560143345183,0.5428556248079985
83,log_residual_extra_trees,log_residual,extra_trees,recent_only,"{""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",0.5608384794244504,0.13379308971345857,42.132391505197404,61.43914577710885,0.418540514965194,-32.63273623286037,0.4289076249115169
84,blend_direct_extra_trees,blend_direct,extra_trees,recent_only,"{""blend_weight"": 0.2, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",0.5453174183193288,0.15954924173470583,37.81919914589988,56.41285264640871,0.37137211887679517,-17.450303849010247,0.4189864578656852
85,blend_direct_extra_trees,blend_direct,extra_trees,recent_only,"{""blend_weight"": 0.4, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",0.5180640553106145,0.14499398894910795,36.96332902774309,55.54651157253965,0.37362087132439137,-20.097577394990207,0.41161762503907084
86,blend_direct_extra_trees,blend_direct,extra_trees,recent_only,"{""blend_weight"": 0.6, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",0.5099501358262569,0.12559428610841086,37.74997335432093,56.01290489162874,0.3883641391319932,-22.744850940970156,0.4175870409235358
87,blend_direct_extra_trees,blend_direct,extra_trees,recent_only,"{""blend_weight"": 0.8, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",0.5179233274508294,0.10357360224315564,39.68947817816636,57.73268053061977,0.4112593738623287,-25.39212448695011,0.48147483402863145
88,direct_extra_trees,direct,extra_trees,recent_only,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",0.6833663723414389,0.03644454740656049,49.08839106474116,68.68963728790703,0.519013414927016,-35.42669184038568,0.41041162493638694
89,additive_residual_extra_trees,additive_residual,extra_trees,recent_only,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",0.517680691925574,0.13498104727921792,37.449958419465375,55.65251955773314,0.3897398926347592,-18.247543026904086,0.387471083085984
90,log_residual_extra_trees,log_residual,extra_trees,recent_only,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",0.5426330246717904,0.14451614699415008,37.162744166797424,55.56774411401026,0.37322247080591703,-22.225638932582456,0.41513504181057215
91,blend_direct_extra_trees,blend_direct,extra_trees,recent_only,"{""blend_weight"": 0.2, ""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",0.540711857538195,0.15262480423267338,38.15450096220844,56.95949507681209,0.38893129582182057,-18.92776261050137,0.4242970410268754
92,blend_direct_extra_trees,blend_direct,extra_trees,recent_only,"{""blend_weight"": 0.4, ""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",0.5430452286209865,0.12352016057169239,38.88006535599896,57.344925015098596,0.41240331045089623,-23.05249491797245,0.41072849999181926
93,blend_direct_extra_trees,blend_direct,extra_trees,recent_only,"{""blend_weight"": 0.6, ""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",0.5728483933045141,0.09169551063720681,41.55971269579861,59.595161325258346,0.44313294577039675,-27.177227225443527,0.40595199982635677
94,blend_direct_extra_trees,blend_direct,extra_trees,recent_only,"{""blend_weight"": 0.8, ""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",0.6199764201005259,0.06181187518299833,44.89731306035477,63.458241042225815,0.4769695337679934,-31.301959532914605,0.3801209998782724
95,direct_extra_trees,direct,extra_trees,recent_compact,"{""max_depth"": 4, ""max_features"": 1.0, ""min_samples_leaf"": 5}",0.5519137356354916,0.08323450353956861,41.411247640190346,59.45758508819131,0.4388273592780736,-27.654723155301337,0.42076270817779005
96,additive_residual_extra_trees,additive_residual,extra_trees,recent_compact,"{""max_depth"": 4, ""max_features"": 1.0, ""min_samples_leaf"": 5}",0.5374298555602758,0.10182861002454796,41.2393914257574,59.09391711799005,0.42757808044326334,-23.928129476842297,0.4152369578368962
97,log_residual_extra_trees,log_residual,extra_trees,recent_compact,"{""max_depth"": 4, ""max_features"": 1.0, ""min_samples_leaf"": 5}",0.5611867403633929,0.11666190590613422,41.754473400732614,61.73723108853102,0.412064041182118,-31.8931440117575,0.4991026669740677
98,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.2, ""max_depth"": 4, ""max_features"": 1.0, ""min_samples_leaf"": 5}",0.5479881440621769,0.15886880752349183,37.942359831700855,56.435214893507144,0.37453152164021986,-17.373368873484505,0.4338363748975098
99,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.4, ""max_depth"": 4, ""max_features"": 1.0, ""min_samples_leaf"": 5}",0.5246987260718287,0.14419487632235622,37.183389250845515,55.45037012672765,0.38282195448570966,-19.943707443938717,0.3952451250515878
